azimuth0,elevation0,temperature0,humidity0,vPanel0,azimuth1,elevation1,temperature1,humidity1,vPanel1,azimuth2,elevation2,temperature2,humidity2,vPanel2,azimuth3,elevation3,temperature3,humidity3,vPanel3,azimuth4,elevation4,temperature4,humidity4,vPanel4,azimuth5,elevation5,temperature5,humidity5,vPanel5,azimuth6,elevation6,temperature6,humidity6,vPanel6,azimuth7,elevation7,temperature7,humidity7,vPanel7,azimuth8,elevation8,temperature8,humidity8,vPanel8,azimuth9,elevation9,temperature9,humidity9,vPanel9,azimuth10,elevation10,temperature10,humidity10,vPanel10,azimuth11,elevation11,temperature11,humidity11,vPanel11,azimuth12,elevation12,temperature12,humidity12,vPanel12,azimuth13,elevation13,temperature13,humidity13,vPanel13,azimuth14,elevation14,temperature14,humidity14,vPanel14,azimuth15,elevation15,temperature15,humidity15,vPanel15,azimuth16,elevation16,temperature16,humidity16,vPanel16,azimuth17,elevation17,temperature17,humidity17,vPanel17,azimuth18,elevation18,temperature18,humidity18,vPanel18,azimuth19,elevation19,temperature19,humidity19,vPanel19,azimuth20,elevation20,temperature20,humidity20,vPanel20,azimuth21,elevation21,temperature21,humidity21,vPanel21,azimuth22,elevation22,temperature22,humidity22,vPanel22,azimuth23,elevation23,temperature23,humidity23,vPanel23,azimuth24,elevation24,temperature24,humidity24,vPanel24,azimuth25,elevation25,temperature25,humidity25,vPanel25
145.151,63.81,48.2,7.9,1.004,145.657,63.923,47.8,7.8,1.129,146.15,64.032,48.8,7.5,1.574,146.663,64.142,50.2,7.0,1.997,147.179,64.251,51.3,6.6,2.358,147.7,64.358,51.9,6.4,1.289,148.224,64.464,52.3,6.0,1.325,148.751,64.568,51.9,6.3,1.362,149.274,64.669,50.9,6.6,0.987,149.809,64.77,49.1,7.3,0.718,150.365,64.873,47.4,8.0,0.596,150.89,64.967,44.8,8.8,0.54,151.445,65.065,43.5,9.5,0.567,151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353
145.657,63.923,47.8,7.8,1.129,146.15,64.032,48.8,7.5,1.574,146.663,64.142,50.2,7.0,1.997,147.179,64.251,51.3,6.6,2.358,147.7,64.358,51.9,6.4,1.289,148.224,64.464,52.3,6.0,1.325,148.751,64.568,51.9,6.3,1.362,149.274,64.669,50.9,6.6,0.987,149.809,64.77,49.1,7.3,0.718,150.365,64.873,47.4,8.0,0.596,150.89,64.967,44.8,8.8,0.54,151.445,65.065,43.5,9.5,0.567,151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256
146.15,64.032,48.8,7.5,1.574,146.663,64.142,50.2,7.0,1.997,147.179,64.251,51.3,6.6,2.358,147.7,64.358,51.9,6.4,1.289,148.224,64.464,52.3,6.0,1.325,148.751,64.568,51.9,6.3,1.362,149.274,64.669,50.9,6.6,0.987,149.809,64.77,49.1,7.3,0.718,150.365,64.873,47.4,8.0,0.596,150.89,64.967,44.8,8.8,0.54,151.445,65.065,43.5,9.5,0.567,151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479
146.663,64.142,50.2,7.0,1.997,147.179,64.251,51.3,6.6,2.358,147.7,64.358,51.9,6.4,1.289,148.224,64.464,52.3,6.0,1.325,148.751,64.568,51.9,6.3,1.362,149.274,64.669,50.9,6.6,0.987,149.809,64.77,49.1,7.3,0.718,150.365,64.873,47.4,8.0,0.596,150.89,64.967,44.8,8.8,0.54,151.445,65.065,43.5,9.5,0.567,151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053
147.179,64.251,51.3,6.6,2.358,147.7,64.358,51.9,6.4,1.289,148.224,64.464,52.3,6.0,1.325,148.751,64.568,51.9,6.3,1.362,149.274,64.669,50.9,6.6,0.987,149.809,64.77,49.1,7.3,0.718,150.365,64.873,47.4,8.0,0.596,150.89,64.967,44.8,8.8,0.54,151.445,65.065,43.5,9.5,0.567,151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58
147.7,64.358,51.9,6.4,1.289,148.224,64.464,52.3,6.0,1.325,148.751,64.568,51.9,6.3,1.362,149.274,64.669,50.9,6.6,0.987,149.809,64.77,49.1,7.3,0.718,150.365,64.873,47.4,8.0,0.596,150.89,64.967,44.8,8.8,0.54,151.445,65.065,43.5,9.5,0.567,151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039
148.224,64.464,52.3,6.0,1.325,148.751,64.568,51.9,6.3,1.362,149.274,64.669,50.9,6.6,0.987,149.809,64.77,49.1,7.3,0.718,150.365,64.873,47.4,8.0,0.596,150.89,64.967,44.8,8.8,0.54,151.445,65.065,43.5,9.5,0.567,151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799
148.751,64.568,51.9,6.3,1.362,149.274,64.669,50.9,6.6,0.987,149.809,64.77,49.1,7.3,0.718,150.365,64.873,47.4,8.0,0.596,150.89,64.967,44.8,8.8,0.54,151.445,65.065,43.5,9.5,0.567,151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808
149.274,64.669,50.9,6.6,0.987,149.809,64.77,49.1,7.3,0.718,150.365,64.873,47.4,8.0,0.596,150.89,64.967,44.8,8.8,0.54,151.445,65.065,43.5,9.5,0.567,151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918
149.809,64.77,49.1,7.3,0.718,150.365,64.873,47.4,8.0,0.596,150.89,64.967,44.8,8.8,0.54,151.445,65.065,43.5,9.5,0.567,151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787
150.365,64.873,47.4,8.0,0.596,150.89,64.967,44.8,8.8,0.54,151.445,65.065,43.5,9.5,0.567,151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683
150.89,64.967,44.8,8.8,0.54,151.445,65.065,43.5,9.5,0.567,151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591
151.445,65.065,43.5,9.5,0.567,151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591,166.723,66.915,47.9,7.3,0.849
151.986,65.158,42.8,10.1,0.73,152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591,166.723,66.915,47.9,7.3,0.849,167.351,66.96,49.0,7.1,2.459
152.53,65.249,43.2,9.9,0.739,153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591,166.723,66.915,47.9,7.3,0.849,167.351,66.96,49.0,7.1,2.459,167.97,67.001,52.5,5.8,2.43
153.086,65.34,43.6,9.6,1.062,153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591,166.723,66.915,47.9,7.3,0.849,167.351,66.96,49.0,7.1,2.459,167.97,67.001,52.5,5.8,2.43,168.602,67.042,54.6,5.2,2.266
153.647,65.43,44.8,9.2,1.064,154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591,166.723,66.915,47.9,7.3,0.849,167.351,66.96,49.0,7.1,2.459,167.97,67.001,52.5,5.8,2.43,168.602,67.042,54.6,5.2,2.266,169.225,67.079,54.3,5.4,2.149
154.201,65.516,45.6,8.6,1.304,154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591,166.723,66.915,47.9,7.3,0.849,167.351,66.96,49.0,7.1,2.459,167.97,67.001,52.5,5.8,2.43,168.602,67.042,54.6,5.2,2.266,169.225,67.079,54.3,5.4,2.149,169.871,67.116,55.2,5.0,2.114
154.759,65.6,47.2,8.0,1.407,155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591,166.723,66.915,47.9,7.3,0.849,167.351,66.96,49.0,7.1,2.459,167.97,67.001,52.5,5.8,2.43,168.602,67.042,54.6,5.2,2.266,169.225,67.079,54.3,5.4,2.149,169.871,67.116,55.2,5.0,2.114,170.508,67.15,55.9,4.8,2.099
155.912,65.768,48.4,7.6,0.915,156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591,166.723,66.915,47.9,7.3,0.849,167.351,66.96,49.0,7.1,2.459,167.97,67.001,52.5,5.8,2.43,168.602,67.042,54.6,5.2,2.266,169.225,67.079,54.3,5.4,2.149,169.871,67.116,55.2,5.0,2.114,170.508,67.15,55.9,4.8,2.099,171.146,67.182,56.1,4.6,2.114
156.49,65.848,48.3,7.4,0.996,157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591,166.723,66.915,47.9,7.3,0.849,167.351,66.96,49.0,7.1,2.459,167.97,67.001,52.5,5.8,2.43,168.602,67.042,54.6,5.2,2.266,169.225,67.079,54.3,5.4,2.149,169.871,67.116,55.2,5.0,2.114,170.508,67.15,55.9,4.8,2.099,171.146,67.182,56.1,4.6,2.114,171.786,67.211,56.9,4.5,2.145
157.061,65.926,48.3,7.3,1.476,157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591,166.723,66.915,47.9,7.3,0.849,167.351,66.96,49.0,7.1,2.459,167.97,67.001,52.5,5.8,2.43,168.602,67.042,54.6,5.2,2.266,169.225,67.079,54.3,5.4,2.149,169.871,67.116,55.2,5.0,2.114,170.508,67.15,55.9,4.8,2.099,171.146,67.182,56.1,4.6,2.114,171.786,67.211,56.9,4.5,2.145,172.418,67.238,57.6,4.3,2.184
157.645,66.003,49.7,6.9,1.9,158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591,166.723,66.915,47.9,7.3,0.849,167.351,66.96,49.0,7.1,2.459,167.97,67.001,52.5,5.8,2.43,168.602,67.042,54.6,5.2,2.266,169.225,67.079,54.3,5.4,2.149,169.871,67.116,55.2,5.0,2.114,170.508,67.15,55.9,4.8,2.099,171.146,67.182,56.1,4.6,2.114,171.786,67.211,56.9,4.5,2.145,172.418,67.238,57.6,4.3,2.184,173.071,67.263,58.3,4.2,2.112
158.232,66.077,52.3,6.1,1.899,158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591,166.723,66.915,47.9,7.3,0.849,167.351,66.96,49.0,7.1,2.459,167.97,67.001,52.5,5.8,2.43,168.602,67.042,54.6,5.2,2.266,169.225,67.079,54.3,5.4,2.149,169.871,67.116,55.2,5.0,2.114,170.508,67.15,55.9,4.8,2.099,171.146,67.182,56.1,4.6,2.114,171.786,67.211,56.9,4.5,2.145,172.418,67.238,57.6,4.3,2.184,173.071,67.263,58.3,4.2,2.112,173.704,67.286,57.3,4.3,2.14
158.812,66.149,54.6,5.4,2.347,159.424,66.222,56.8,4.9,2.353,160.002,66.289,58.3,4.5,2.256,160.601,66.356,58.3,4.2,2.479,161.213,66.423,58.9,4.1,2.053,161.808,66.485,59.1,4.0,1.58,162.416,66.546,57.3,4.4,1.039,163.026,66.605,56.6,4.6,1.799,163.659,66.664,56.3,4.7,0.808,164.246,66.716,55.0,5.0,0.918,164.864,66.769,54.2,5.2,0.787,165.465,66.819,52.7,5.7,0.683,166.088,66.868,51.2,6.2,0.591,166.723,66.915,47.9,7.3,0.849,167.351,66.96,49.0,7.1,2.459,167.97,67.001,52.5,5.8,2.43,168.602,67.042,54.6,5.2,2.266,169.225,67.079,54.3,5.4,2.149,169.871,67.116,55.2,5.0,2.114,170.508,67.15,55.9,4.8,2.099,171.146,67.182,56.1,4.6,2.114,171.786,67.211,56.9,4.5,2.145,172.418,67.238,57.6,4.3,2.184,173.071,67.263,58.3,4.2,2.112,173.704,67.286,57.3,4.3,2.14,174.35,67.306,56.8,4.5,2.146
