azimuth0,elevation0,temperature0,humidity0,vPanel0,azimuth1,elevation1,temperature1,humidity1,vPanel1,azimuth2,elevation2,temperature2,humidity2,vPanel2,azimuth3,elevation3,temperature3,humidity3,vPanel3,azimuth4,elevation4,temperature4,humidity4,vPanel4,azimuth5,elevation5,temperature5,humidity5,vPanel5,azimuth6,elevation6,temperature6,humidity6,vPanel6,azimuth7,elevation7,temperature7,humidity7,vPanel7,azimuth8,elevation8,temperature8,humidity8,vPanel8,azimuth9,elevation9,temperature9,humidity9,vPanel9,azimuth10,elevation10,temperature10,humidity10,vPanel10,azimuth11,elevation11,temperature11,humidity11,vPanel11,azimuth12,elevation12,temperature12,humidity12,vPanel12,azimuth13,elevation13,temperature13,humidity13,vPanel13,azimuth14,elevation14,temperature14,humidity14,vPanel14,azimuth15,elevation15,temperature15,humidity15,vPanel15,azimuth16,elevation16,temperature16,humidity16,vPanel16,azimuth17,elevation17,temperature17,humidity17,vPanel17
166.575,67.888,48.3,9.5,1.75,167.214,67.933,46.6,10.0,1.752,167.866,67.975,45.6,10.9,1.763,168.53,68.017,48.0,9.6,1.753,169.176,68.055,49.6,9.2,1.756,169.855,68.092,50.8,8.7,1.726,170.484,68.124,51.0,8.6,1.737,171.146,68.156,51.7,8.2,1.749,171.809,68.185,53.6,7.7,1.763,172.474,68.213,54.8,7.4,1.75,173.13,68.237,55.4,7.3,1.744,173.797,68.26,54.7,7.3,1.756,174.466,68.28,54.9,7.2,1.749,175.125,68.297,52.1,8.0,1.741,175.807,68.313,52.4,7.8,1.728,176.478,68.327,51.8,8.1,1.721,177.15,68.338,53.0,7.9,1.707,177.812,68.346,54.2,7.4,1.718
167.214,67.933,46.6,10.0,1.752,167.866,67.975,45.6,10.9,1.763,168.53,68.017,48.0,9.6,1.753,169.176,68.055,49.6,9.2,1.756,169.855,68.092,50.8,8.7,1.726,170.484,68.124,51.0,8.6,1.737,171.146,68.156,51.7,8.2,1.749,171.809,68.185,53.6,7.7,1.763,172.474,68.213,54.8,7.4,1.75,173.13,68.237,55.4,7.3,1.744,173.797,68.26,54.7,7.3,1.756,174.466,68.28,54.9,7.2,1.749,175.125,68.297,52.1,8.0,1.741,175.807,68.313,52.4,7.8,1.728,176.478,68.327,51.8,8.1,1.721,177.15,68.338,53.0,7.9,1.707,177.812,68.346,54.2,7.4,1.718,178.486,68.352,55.5,7.2,1.718
167.866,67.975,45.6,10.9,1.763,168.53,68.017,48.0,9.6,1.753,169.176,68.055,49.6,9.2,1.756,169.855,68.092,50.8,8.7,1.726,170.484,68.124,51.0,8.6,1.737,171.146,68.156,51.7,8.2,1.749,171.809,68.185,53.6,7.7,1.763,172.474,68.213,54.8,7.4,1.75,173.13,68.237,55.4,7.3,1.744,173.797,68.26,54.7,7.3,1.756,174.466,68.28,54.9,7.2,1.749,175.125,68.297,52.1,8.0,1.741,175.807,68.313,52.4,7.8,1.728,176.478,68.327,51.8,8.1,1.721,177.15,68.338,53.0,7.9,1.707,177.812,68.346,54.2,7.4,1.718,178.486,68.352,55.5,7.2,1.718,179.159,68.356,55.8,7.1,1.723
168.53,68.017,48.0,9.6,1.753,169.176,68.055,49.6,9.2,1.756,169.855,68.092,50.8,8.7,1.726,170.484,68.124,51.0,8.6,1.737,171.146,68.156,51.7,8.2,1.749,171.809,68.185,53.6,7.7,1.763,172.474,68.213,54.8,7.4,1.75,173.13,68.237,55.4,7.3,1.744,173.797,68.26,54.7,7.3,1.756,174.466,68.28,54.9,7.2,1.749,175.125,68.297,52.1,8.0,1.741,175.807,68.313,52.4,7.8,1.728,176.478,68.327,51.8,8.1,1.721,177.15,68.338,53.0,7.9,1.707,177.812,68.346,54.2,7.4,1.718,178.486,68.352,55.5,7.2,1.718,179.159,68.356,55.8,7.1,1.723,179.843,68.358,56.3,7.2,1.734
169.176,68.055,49.6,9.2,1.756,169.855,68.092,50.8,8.7,1.726,170.484,68.124,51.0,8.6,1.737,171.146,68.156,51.7,8.2,1.749,171.809,68.185,53.6,7.7,1.763,172.474,68.213,54.8,7.4,1.75,173.13,68.237,55.4,7.3,1.744,173.797,68.26,54.7,7.3,1.756,174.466,68.28,54.9,7.2,1.749,175.125,68.297,52.1,8.0,1.741,175.807,68.313,52.4,7.8,1.728,176.478,68.327,51.8,8.1,1.721,177.15,68.338,53.0,7.9,1.707,177.812,68.346,54.2,7.4,1.718,178.486,68.352,55.5,7.2,1.718,179.159,68.356,55.8,7.1,1.723,179.843,68.358,56.3,7.2,1.734,180.506,68.357,57.1,6.7,1.737
169.855,68.092,50.8,8.7,1.726,170.484,68.124,51.0,8.6,1.737,171.146,68.156,51.7,8.2,1.749,171.809,68.185,53.6,7.7,1.763,172.474,68.213,54.8,7.4,1.75,173.13,68.237,55.4,7.3,1.744,173.797,68.26,54.7,7.3,1.756,174.466,68.28,54.9,7.2,1.749,175.125,68.297,52.1,8.0,1.741,175.807,68.313,52.4,7.8,1.728,176.478,68.327,51.8,8.1,1.721,177.15,68.338,53.0,7.9,1.707,177.812,68.346,54.2,7.4,1.718,178.486,68.352,55.5,7.2,1.718,179.159,68.356,55.8,7.1,1.723,179.843,68.358,56.3,7.2,1.734,180.506,68.357,57.1,6.7,1.737,181.18,68.354,57.2,6.7,1.729
170.484,68.124,51.0,8.6,1.737,171.146,68.156,51.7,8.2,1.749,171.809,68.185,53.6,7.7,1.763,172.474,68.213,54.8,7.4,1.75,173.13,68.237,55.4,7.3,1.744,173.797,68.26,54.7,7.3,1.756,174.466,68.28,54.9,7.2,1.749,175.125,68.297,52.1,8.0,1.741,175.807,68.313,52.4,7.8,1.728,176.478,68.327,51.8,8.1,1.721,177.15,68.338,53.0,7.9,1.707,177.812,68.346,54.2,7.4,1.718,178.486,68.352,55.5,7.2,1.718,179.159,68.356,55.8,7.1,1.723,179.843,68.358,56.3,7.2,1.734,180.506,68.357,57.1,6.7,1.737,181.18,68.354,57.2,6.7,1.729,181.853,68.349,57.4,6.6,1.764
171.146,68.156,51.7,8.2,1.749,171.809,68.185,53.6,7.7,1.763,172.474,68.213,54.8,7.4,1.75,173.13,68.237,55.4,7.3,1.744,173.797,68.26,54.7,7.3,1.756,174.466,68.28,54.9,7.2,1.749,175.125,68.297,52.1,8.0,1.741,175.807,68.313,52.4,7.8,1.728,176.478,68.327,51.8,8.1,1.721,177.15,68.338,53.0,7.9,1.707,177.812,68.346,54.2,7.4,1.718,178.486,68.352,55.5,7.2,1.718,179.159,68.356,55.8,7.1,1.723,179.843,68.358,56.3,7.2,1.734,180.506,68.357,57.1,6.7,1.737,181.18,68.354,57.2,6.7,1.729,181.853,68.349,57.4,6.6,1.764,182.515,68.341,57.4,6.8,1.753
171.809,68.185,53.6,7.7,1.763,172.474,68.213,54.8,7.4,1.75,173.13,68.237,55.4,7.3,1.744,173.797,68.26,54.7,7.3,1.756,174.466,68.28,54.9,7.2,1.749,175.125,68.297,52.1,8.0,1.741,175.807,68.313,52.4,7.8,1.728,176.478,68.327,51.8,8.1,1.721,177.15,68.338,53.0,7.9,1.707,177.812,68.346,54.2,7.4,1.718,178.486,68.352,55.5,7.2,1.718,179.159,68.356,55.8,7.1,1.723,179.843,68.358,56.3,7.2,1.734,180.506,68.357,57.1,6.7,1.737,181.18,68.354,57.2,6.7,1.729,181.853,68.349,57.4,6.6,1.764,182.515,68.341,57.4,6.8,1.753,183.188,68.331,57.4,6.7,1.726
172.474,68.213,54.8,7.4,1.75,173.13,68.237,55.4,7.3,1.744,173.797,68.26,54.7,7.3,1.756,174.466,68.28,54.9,7.2,1.749,175.125,68.297,52.1,8.0,1.741,175.807,68.313,52.4,7.8,1.728,176.478,68.327,51.8,8.1,1.721,177.15,68.338,53.0,7.9,1.707,177.812,68.346,54.2,7.4,1.718,178.486,68.352,55.5,7.2,1.718,179.159,68.356,55.8,7.1,1.723,179.843,68.358,56.3,7.2,1.734,180.506,68.357,57.1,6.7,1.737,181.18,68.354,57.2,6.7,1.729,181.853,68.349,57.4,6.6,1.764,182.515,68.341,57.4,6.8,1.753,183.188,68.331,57.4,6.7,1.726,183.859,68.318,57.3,6.5,1.737
173.13,68.237,55.4,7.3,1.744,173.797,68.26,54.7,7.3,1.756,174.466,68.28,54.9,7.2,1.749,175.125,68.297,52.1,8.0,1.741,175.807,68.313,52.4,7.8,1.728,176.478,68.327,51.8,8.1,1.721,177.15,68.338,53.0,7.9,1.707,177.812,68.346,54.2,7.4,1.718,178.486,68.352,55.5,7.2,1.718,179.159,68.356,55.8,7.1,1.723,179.843,68.358,56.3,7.2,1.734,180.506,68.357,57.1,6.7,1.737,181.18,68.354,57.2,6.7,1.729,181.853,68.349,57.4,6.6,1.764,182.515,68.341,57.4,6.8,1.753,183.188,68.331,57.4,6.7,1.726,183.859,68.318,57.3,6.5,1.737,184.52,68.304,56.9,6.7,1.707
173.797,68.26,54.7,7.3,1.756,174.466,68.28,54.9,7.2,1.749,175.125,68.297,52.1,8.0,1.741,175.807,68.313,52.4,7.8,1.728,176.478,68.327,51.8,8.1,1.721,177.15,68.338,53.0,7.9,1.707,177.812,68.346,54.2,7.4,1.718,178.486,68.352,55.5,7.2,1.718,179.159,68.356,55.8,7.1,1.723,179.843,68.358,56.3,7.2,1.734,180.506,68.357,57.1,6.7,1.737,181.18,68.354,57.2,6.7,1.729,181.853,68.349,57.4,6.6,1.764,182.515,68.341,57.4,6.8,1.753,183.188,68.331,57.4,6.7,1.726,183.859,68.318,57.3,6.5,1.737,184.52,68.304,56.9,6.7,1.707,185.179,68.287,56.3,6.9,1.704
174.466,68.28,54.9,7.2,1.749,175.125,68.297,52.1,8.0,1.741,175.807,68.313,52.4,7.8,1.728,176.478,68.327,51.8,8.1,1.721,177.15,68.338,53.0,7.9,1.707,177.812,68.346,54.2,7.4,1.718,178.486,68.352,55.5,7.2,1.718,179.159,68.356,55.8,7.1,1.723,179.843,68.358,56.3,7.2,1.734,180.506,68.357,57.1,6.7,1.737,181.18,68.354,57.2,6.7,1.729,181.853,68.349,57.4,6.6,1.764,182.515,68.341,57.4,6.8,1.753,183.188,68.331,57.4,6.7,1.726,183.859,68.318,57.3,6.5,1.737,184.52,68.304,56.9,6.7,1.707,185.179,68.287,56.3,6.9,1.704,185.848,68.268,56.9,6.8,1.672
175.125,68.297,52.1,8.0,1.741,175.807,68.313,52.4,7.8,1.728,176.478,68.327,51.8,8.1,1.721,177.15,68.338,53.0,7.9,1.707,177.812,68.346,54.2,7.4,1.718,178.486,68.352,55.5,7.2,1.718,179.159,68.356,55.8,7.1,1.723,179.843,68.358,56.3,7.2,1.734,180.506,68.357,57.1,6.7,1.737,181.18,68.354,57.2,6.7,1.729,181.853,68.349,57.4,6.6,1.764,182.515,68.341,57.4,6.8,1.753,183.188,68.331,57.4,6.7,1.726,183.859,68.318,57.3,6.5,1.737,184.52,68.304,56.9,6.7,1.707,185.179,68.287,56.3,6.9,1.704,185.848,68.268,56.9,6.8,1.672,186.517,68.246,57.8,6.5,1.655
175.807,68.313,52.4,7.8,1.728,176.478,68.327,51.8,8.1,1.721,177.15,68.338,53.0,7.9,1.707,177.812,68.346,54.2,7.4,1.718,178.486,68.352,55.5,7.2,1.718,179.159,68.356,55.8,7.1,1.723,179.843,68.358,56.3,7.2,1.734,180.506,68.357,57.1,6.7,1.737,181.18,68.354,57.2,6.7,1.729,181.853,68.349,57.4,6.6,1.764,182.515,68.341,57.4,6.8,1.753,183.188,68.331,57.4,6.7,1.726,183.859,68.318,57.3,6.5,1.737,184.52,68.304,56.9,6.7,1.707,185.179,68.287,56.3,6.9,1.704,185.848,68.268,56.9,6.8,1.672,186.517,68.246,57.8,6.5,1.655,187.183,68.222,57.6,6.5,1.662
176.478,68.327,51.8,8.1,1.721,177.15,68.338,53.0,7.9,1.707,177.812,68.346,54.2,7.4,1.718,178.486,68.352,55.5,7.2,1.718,179.159,68.356,55.8,7.1,1.723,179.843,68.358,56.3,7.2,1.734,180.506,68.357,57.1,6.7,1.737,181.18,68.354,57.2,6.7,1.729,181.853,68.349,57.4,6.6,1.764,182.515,68.341,57.4,6.8,1.753,183.188,68.331,57.4,6.7,1.726,183.859,68.318,57.3,6.5,1.737,184.52,68.304,56.9,6.7,1.707,185.179,68.287,56.3,6.9,1.704,185.848,68.268,56.9,6.8,1.672,186.517,68.246,57.8,6.5,1.655,187.183,68.222,57.6,6.5,1.662,187.849,68.196,58.0,6.5,1.67
177.15,68.338,53.0,7.9,1.707,177.812,68.346,54.2,7.4,1.718,178.486,68.352,55.5,7.2,1.718,179.159,68.356,55.8,7.1,1.723,179.843,68.358,56.3,7.2,1.734,180.506,68.357,57.1,6.7,1.737,181.18,68.354,57.2,6.7,1.729,181.853,68.349,57.4,6.6,1.764,182.515,68.341,57.4,6.8,1.753,183.188,68.331,57.4,6.7,1.726,183.859,68.318,57.3,6.5,1.737,184.52,68.304,56.9,6.7,1.707,185.179,68.287,56.3,6.9,1.704,185.848,68.268,56.9,6.8,1.672,186.517,68.246,57.8,6.5,1.655,187.183,68.222,57.6,6.5,1.662,187.849,68.196,58.0,6.5,1.67,188.513,68.167,56.6,6.7,1.685
177.812,68.346,54.2,7.4,1.718,178.486,68.352,55.5,7.2,1.718,179.159,68.356,55.8,7.1,1.723,179.843,68.358,56.3,7.2,1.734,180.506,68.357,57.1,6.7,1.737,181.18,68.354,57.2,6.7,1.729,181.853,68.349,57.4,6.6,1.764,182.515,68.341,57.4,6.8,1.753,183.188,68.331,57.4,6.7,1.726,183.859,68.318,57.3,6.5,1.737,184.52,68.304,56.9,6.7,1.707,185.179,68.287,56.3,6.9,1.704,185.848,68.268,56.9,6.8,1.672,186.517,68.246,57.8,6.5,1.655,187.183,68.222,57.6,6.5,1.662,187.849,68.196,58.0,6.5,1.67,188.513,68.167,56.6,6.7,1.685,189.165,68.137,56.9,6.8,1.733
178.486,68.352,55.5,7.2,1.718,179.159,68.356,55.8,7.1,1.723,179.843,68.358,56.3,7.2,1.734,180.506,68.357,57.1,6.7,1.737,181.18,68.354,57.2,6.7,1.729,181.853,68.349,57.4,6.6,1.764,182.515,68.341,57.4,6.8,1.753,183.188,68.331,57.4,6.7,1.726,183.859,68.318,57.3,6.5,1.737,184.52,68.304,56.9,6.7,1.707,185.179,68.287,56.3,6.9,1.704,185.848,68.268,56.9,6.8,1.672,186.517,68.246,57.8,6.5,1.655,187.183,68.222,57.6,6.5,1.662,187.849,68.196,58.0,6.5,1.67,188.513,68.167,56.6,6.7,1.685,189.165,68.137,56.9,6.8,1.733,189.815,68.104,57.0,6.4,1.745
179.159,68.356,55.8,7.1,1.723,179.843,68.358,56.3,7.2,1.734,180.506,68.357,57.1,6.7,1.737,181.18,68.354,57.2,6.7,1.729,181.853,68.349,57.4,6.6,1.764,182.515,68.341,57.4,6.8,1.753,183.188,68.331,57.4,6.7,1.726,183.859,68.318,57.3,6.5,1.737,184.52,68.304,56.9,6.7,1.707,185.179,68.287,56.3,6.9,1.704,185.848,68.268,56.9,6.8,1.672,186.517,68.246,57.8,6.5,1.655,187.183,68.222,57.6,6.5,1.662,187.849,68.196,58.0,6.5,1.67,188.513,68.167,56.6,6.7,1.685,189.165,68.137,56.9,6.8,1.733,189.815,68.104,57.0,6.4,1.745,190.474,68.069,57.0,6.6,1.738
179.843,68.358,56.3,7.2,1.734,180.506,68.357,57.1,6.7,1.737,181.18,68.354,57.2,6.7,1.729,181.853,68.349,57.4,6.6,1.764,182.515,68.341,57.4,6.8,1.753,183.188,68.331,57.4,6.7,1.726,183.859,68.318,57.3,6.5,1.737,184.52,68.304,56.9,6.7,1.707,185.179,68.287,56.3,6.9,1.704,185.848,68.268,56.9,6.8,1.672,186.517,68.246,57.8,6.5,1.655,187.183,68.222,57.6,6.5,1.662,187.849,68.196,58.0,6.5,1.67,188.513,68.167,56.6,6.7,1.685,189.165,68.137,56.9,6.8,1.733,189.815,68.104,57.0,6.4,1.745,190.474,68.069,57.0,6.6,1.738,191.131,68.031,57.5,6.5,1.735
180.506,68.357,57.1,6.7,1.737,181.18,68.354,57.2,6.7,1.729,181.853,68.349,57.4,6.6,1.764,182.515,68.341,57.4,6.8,1.753,183.188,68.331,57.4,6.7,1.726,183.859,68.318,57.3,6.5,1.737,184.52,68.304,56.9,6.7,1.707,185.179,68.287,56.3,6.9,1.704,185.848,68.268,56.9,6.8,1.672,186.517,68.246,57.8,6.5,1.655,187.183,68.222,57.6,6.5,1.662,187.849,68.196,58.0,6.5,1.67,188.513,68.167,56.6,6.7,1.685,189.165,68.137,56.9,6.8,1.733,189.815,68.104,57.0,6.4,1.745,190.474,68.069,57.0,6.6,1.738,191.131,68.031,57.5,6.5,1.735,191.786,67.991,55.6,7.0,1.737
181.18,68.354,57.2,6.7,1.729,181.853,68.349,57.4,6.6,1.764,182.515,68.341,57.4,6.8,1.753,183.188,68.331,57.4,6.7,1.726,183.859,68.318,57.3,6.5,1.737,184.52,68.304,56.9,6.7,1.707,185.179,68.287,56.3,6.9,1.704,185.848,68.268,56.9,6.8,1.672,186.517,68.246,57.8,6.5,1.655,187.183,68.222,57.6,6.5,1.662,187.849,68.196,58.0,6.5,1.67,188.513,68.167,56.6,6.7,1.685,189.165,68.137,56.9,6.8,1.733,189.815,68.104,57.0,6.4,1.745,190.474,68.069,57.0,6.6,1.738,191.131,68.031,57.5,6.5,1.735,191.786,67.991,55.6,7.0,1.737,192.428,67.95,53.0,7.9,1.698
181.853,68.349,57.4,6.6,1.764,182.515,68.341,57.4,6.8,1.753,183.188,68.331,57.4,6.7,1.726,183.859,68.318,57.3,6.5,1.737,184.52,68.304,56.9,6.7,1.707,185.179,68.287,56.3,6.9,1.704,185.848,68.268,56.9,6.8,1.672,186.517,68.246,57.8,6.5,1.655,187.183,68.222,57.6,6.5,1.662,187.849,68.196,58.0,6.5,1.67,188.513,68.167,56.6,6.7,1.685,189.165,68.137,56.9,6.8,1.733,189.815,68.104,57.0,6.4,1.745,190.474,68.069,57.0,6.6,1.738,191.131,68.031,57.5,6.5,1.735,191.786,67.991,55.6,7.0,1.737,192.428,67.95,53.0,7.9,1.698,193.079,67.906,54.3,7.6,1.692
182.515,68.341,57.4,6.8,1.753,183.188,68.331,57.4,6.7,1.726,183.859,68.318,57.3,6.5,1.737,184.52,68.304,56.9,6.7,1.707,185.179,68.287,56.3,6.9,1.704,185.848,68.268,56.9,6.8,1.672,186.517,68.246,57.8,6.5,1.655,187.183,68.222,57.6,6.5,1.662,187.849,68.196,58.0,6.5,1.67,188.513,68.167,56.6,6.7,1.685,189.165,68.137,56.9,6.8,1.733,189.815,68.104,57.0,6.4,1.745,190.474,68.069,57.0,6.6,1.738,191.131,68.031,57.5,6.5,1.735,191.786,67.991,55.6,7.0,1.737,192.428,67.95,53.0,7.9,1.698,193.079,67.906,54.3,7.6,1.692,193.727,67.859,54.8,7.2,1.666
183.188,68.331,57.4,6.7,1.726,183.859,68.318,57.3,6.5,1.737,184.52,68.304,56.9,6.7,1.707,185.179,68.287,56.3,6.9,1.704,185.848,68.268,56.9,6.8,1.672,186.517,68.246,57.8,6.5,1.655,187.183,68.222,57.6,6.5,1.662,187.849,68.196,58.0,6.5,1.67,188.513,68.167,56.6,6.7,1.685,189.165,68.137,56.9,6.8,1.733,189.815,68.104,57.0,6.4,1.745,190.474,68.069,57.0,6.6,1.738,191.131,68.031,57.5,6.5,1.735,191.786,67.991,55.6,7.0,1.737,192.428,67.95,53.0,7.9,1.698,193.079,67.906,54.3,7.6,1.692,193.727,67.859,54.8,7.2,1.666,194.363,67.811,55.4,7.1,1.665
183.859,68.318,57.3,6.5,1.737,184.52,68.304,56.9,6.7,1.707,185.179,68.287,56.3,6.9,1.704,185.848,68.268,56.9,6.8,1.672,186.517,68.246,57.8,6.5,1.655,187.183,68.222,57.6,6.5,1.662,187.849,68.196,58.0,6.5,1.67,188.513,68.167,56.6,6.7,1.685,189.165,68.137,56.9,6.8,1.733,189.815,68.104,57.0,6.4,1.745,190.474,68.069,57.0,6.6,1.738,191.131,68.031,57.5,6.5,1.735,191.786,67.991,55.6,7.0,1.737,192.428,67.95,53.0,7.9,1.698,193.079,67.906,54.3,7.6,1.692,193.727,67.859,54.8,7.2,1.666,194.363,67.811,55.4,7.1,1.665,195.006,67.761,54.3,7.3,1.684
184.52,68.304,56.9,6.7,1.707,185.179,68.287,56.3,6.9,1.704,185.848,68.268,56.9,6.8,1.672,186.517,68.246,57.8,6.5,1.655,187.183,68.222,57.6,6.5,1.662,187.849,68.196,58.0,6.5,1.67,188.513,68.167,56.6,6.7,1.685,189.165,68.137,56.9,6.8,1.733,189.815,68.104,57.0,6.4,1.745,190.474,68.069,57.0,6.6,1.738,191.131,68.031,57.5,6.5,1.735,191.786,67.991,55.6,7.0,1.737,192.428,67.95,53.0,7.9,1.698,193.079,67.906,54.3,7.6,1.692,193.727,67.859,54.8,7.2,1.666,194.363,67.811,55.4,7.1,1.665,195.006,67.761,54.3,7.3,1.684,195.657,67.707,54.7,7.2,1.678
185.179,68.287,56.3,6.9,1.704,185.848,68.268,56.9,6.8,1.672,186.517,68.246,57.8,6.5,1.655,187.183,68.222,57.6,6.5,1.662,187.849,68.196,58.0,6.5,1.67,188.513,68.167,56.6,6.7,1.685,189.165,68.137,56.9,6.8,1.733,189.815,68.104,57.0,6.4,1.745,190.474,68.069,57.0,6.6,1.738,191.131,68.031,57.5,6.5,1.735,191.786,67.991,55.6,7.0,1.737,192.428,67.95,53.0,7.9,1.698,193.079,67.906,54.3,7.6,1.692,193.727,67.859,54.8,7.2,1.666,194.363,67.811,55.4,7.1,1.665,195.006,67.761,54.3,7.3,1.684,195.657,67.707,54.7,7.2,1.678,196.284,67.653,55.0,7.2,1.662
185.848,68.268,56.9,6.8,1.672,186.517,68.246,57.8,6.5,1.655,187.183,68.222,57.6,6.5,1.662,187.849,68.196,58.0,6.5,1.67,188.513,68.167,56.6,6.7,1.685,189.165,68.137,56.9,6.8,1.733,189.815,68.104,57.0,6.4,1.745,190.474,68.069,57.0,6.6,1.738,191.131,68.031,57.5,6.5,1.735,191.786,67.991,55.6,7.0,1.737,192.428,67.95,53.0,7.9,1.698,193.079,67.906,54.3,7.6,1.692,193.727,67.859,54.8,7.2,1.666,194.363,67.811,55.4,7.1,1.665,195.006,67.761,54.3,7.3,1.684,195.657,67.707,54.7,7.2,1.678,196.284,67.653,55.0,7.2,1.662,196.919,67.595,54.7,7.4,1.663
186.517,68.246,57.8,6.5,1.655,187.183,68.222,57.6,6.5,1.662,187.849,68.196,58.0,6.5,1.67,188.513,68.167,56.6,6.7,1.685,189.165,68.137,56.9,6.8,1.733,189.815,68.104,57.0,6.4,1.745,190.474,68.069,57.0,6.6,1.738,191.131,68.031,57.5,6.5,1.735,191.786,67.991,55.6,7.0,1.737,192.428,67.95,53.0,7.9,1.698,193.079,67.906,54.3,7.6,1.692,193.727,67.859,54.8,7.2,1.666,194.363,67.811,55.4,7.1,1.665,195.006,67.761,54.3,7.3,1.684,195.657,67.707,54.7,7.2,1.678,196.284,67.653,55.0,7.2,1.662,196.919,67.595,54.7,7.4,1.663,197.552,67.536,55.2,7.2,1.675
187.183,68.222,57.6,6.5,1.662,187.849,68.196,58.0,6.5,1.67,188.513,68.167,56.6,6.7,1.685,189.165,68.137,56.9,6.8,1.733,189.815,68.104,57.0,6.4,1.745,190.474,68.069,57.0,6.6,1.738,191.131,68.031,57.5,6.5,1.735,191.786,67.991,55.6,7.0,1.737,192.428,67.95,53.0,7.9,1.698,193.079,67.906,54.3,7.6,1.692,193.727,67.859,54.8,7.2,1.666,194.363,67.811,55.4,7.1,1.665,195.006,67.761,54.3,7.3,1.684,195.657,67.707,54.7,7.2,1.678,196.284,67.653,55.0,7.2,1.662,196.919,67.595,54.7,7.4,1.663,197.552,67.536,55.2,7.2,1.675,198.181,67.475,53.8,7.8,1.658
187.849,68.196,58.0,6.5,1.67,188.513,68.167,56.6,6.7,1.685,189.165,68.137,56.9,6.8,1.733,189.815,68.104,57.0,6.4,1.745,190.474,68.069,57.0,6.6,1.738,191.131,68.031,57.5,6.5,1.735,191.786,67.991,55.6,7.0,1.737,192.428,67.95,53.0,7.9,1.698,193.079,67.906,54.3,7.6,1.692,193.727,67.859,54.8,7.2,1.666,194.363,67.811,55.4,7.1,1.665,195.006,67.761,54.3,7.3,1.684,195.657,67.707,54.7,7.2,1.678,196.284,67.653,55.0,7.2,1.662,196.919,67.595,54.7,7.4,1.663,197.552,67.536,55.2,7.2,1.675,198.181,67.475,53.8,7.8,1.658,198.797,67.412,53.3,8.1,1.672
188.513,68.167,56.6,6.7,1.685,189.165,68.137,56.9,6.8,1.733,189.815,68.104,57.0,6.4,1.745,190.474,68.069,57.0,6.6,1.738,191.131,68.031,57.5,6.5,1.735,191.786,67.991,55.6,7.0,1.737,192.428,67.95,53.0,7.9,1.698,193.079,67.906,54.3,7.6,1.692,193.727,67.859,54.8,7.2,1.666,194.363,67.811,55.4,7.1,1.665,195.006,67.761,54.3,7.3,1.684,195.657,67.707,54.7,7.2,1.678,196.284,67.653,55.0,7.2,1.662,196.919,67.595,54.7,7.4,1.663,197.552,67.536,55.2,7.2,1.675,198.181,67.475,53.8,7.8,1.658,198.797,67.412,53.3,8.1,1.672,199.43,67.346,53.5,8.0,1.674
189.165,68.137,56.9,6.8,1.733,189.815,68.104,57.0,6.4,1.745,190.474,68.069,57.0,6.6,1.738,191.131,68.031,57.5,6.5,1.735,191.786,67.991,55.6,7.0,1.737,192.428,67.95,53.0,7.9,1.698,193.079,67.906,54.3,7.6,1.692,193.727,67.859,54.8,7.2,1.666,194.363,67.811,55.4,7.1,1.665,195.006,67.761,54.3,7.3,1.684,195.657,67.707,54.7,7.2,1.678,196.284,67.653,55.0,7.2,1.662,196.919,67.595,54.7,7.4,1.663,197.552,67.536,55.2,7.2,1.675,198.181,67.475,53.8,7.8,1.658,198.797,67.412,53.3,8.1,1.672,199.43,67.346,53.5,8.0,1.674,200.05,67.278,53.0,7.9,1.666
189.815,68.104,57.0,6.4,1.745,190.474,68.069,57.0,6.6,1.738,191.131,68.031,57.5,6.5,1.735,191.786,67.991,55.6,7.0,1.737,192.428,67.95,53.0,7.9,1.698,193.079,67.906,54.3,7.6,1.692,193.727,67.859,54.8,7.2,1.666,194.363,67.811,55.4,7.1,1.665,195.006,67.761,54.3,7.3,1.684,195.657,67.707,54.7,7.2,1.678,196.284,67.653,55.0,7.2,1.662,196.919,67.595,54.7,7.4,1.663,197.552,67.536,55.2,7.2,1.675,198.181,67.475,53.8,7.8,1.658,198.797,67.412,53.3,8.1,1.672,199.43,67.346,53.5,8.0,1.674,200.05,67.278,53.0,7.9,1.666,200.705,67.204,53.5,7.8,1.66
190.474,68.069,57.0,6.6,1.738,191.131,68.031,57.5,6.5,1.735,191.786,67.991,55.6,7.0,1.737,192.428,67.95,53.0,7.9,1.698,193.079,67.906,54.3,7.6,1.692,193.727,67.859,54.8,7.2,1.666,194.363,67.811,55.4,7.1,1.665,195.006,67.761,54.3,7.3,1.684,195.657,67.707,54.7,7.2,1.678,196.284,67.653,55.0,7.2,1.662,196.919,67.595,54.7,7.4,1.663,197.552,67.536,55.2,7.2,1.675,198.181,67.475,53.8,7.8,1.658,198.797,67.412,53.3,8.1,1.672,199.43,67.346,53.5,8.0,1.674,200.05,67.278,53.0,7.9,1.666,200.705,67.204,53.5,7.8,1.66,201.27,67.138,51.8,8.7,1.668
